ticker,date,time,open,high,low,close,volume
NIFTY21JUN14750PE,2021-04-28,10:24:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:25:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:26:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:27:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:28:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:29:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:30:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:31:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:32:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:33:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:34:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:35:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:36:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:37:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:38:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:39:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:40:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:41:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:42:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:43:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:44:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:45:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:46:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:47:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:48:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:49:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:50:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:51:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:52:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:53:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:54:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:55:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:56:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:57:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:58:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,10:59:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:00:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:01:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:02:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:03:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:04:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:05:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:06:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:07:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:08:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:09:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:10:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:11:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:12:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:13:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:14:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:15:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:16:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:17:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:18:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:19:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:20:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:21:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:22:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:23:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:24:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:25:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:26:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:27:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:28:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:29:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:30:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:31:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:32:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:33:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:34:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:35:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:36:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:37:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:38:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:39:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:40:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:41:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:42:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:43:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:44:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:45:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:46:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:47:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:48:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:49:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:50:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:51:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:52:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:53:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:54:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:55:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:56:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:57:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:58:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,11:59:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:00:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:01:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:02:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:03:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:04:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:05:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:06:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:07:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:08:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:09:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:10:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:11:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:12:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:13:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:14:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:15:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:16:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:17:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:18:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:19:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:20:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:21:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:22:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:23:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:24:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:25:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:26:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:27:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:28:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:29:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:30:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:31:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:32:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:33:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:34:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:35:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:36:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:37:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:38:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:39:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:40:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:41:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:42:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:43:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:44:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:45:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:46:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:47:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:48:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:49:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:50:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,12:51:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:20:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:21:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:22:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:23:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:24:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:25:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:26:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:27:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:28:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:29:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:30:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:31:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:32:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:33:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:34:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:35:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:36:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:37:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:38:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:39:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:40:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:41:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:42:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:43:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:44:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:45:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:46:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:47:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:48:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:49:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:50:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:51:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:52:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:53:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:54:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:55:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:56:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:57:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:58:00,471.1,471.1,471.1,471.1,0
NIFTY21JUN14750PE,2021-04-28,13:59:00,471.1,471.1,471.1,471.1,0
